id,name,tenure_months,monthly_revenue,support_tickets_90d,payment_failures_90d,usage_change_pct,nps,plan_type,days_since_login,discount_pct,price_increase_pct,engagement_trend_pct,complaint_recency_days,feature_adoption_pct,competitor_pressure,churned
cust-03859,Customer 03859,46,1654.92,9,0,15.7,31,premium,26,0,0,-4.7,23,54.4,0,0
cust-03860,Customer 03860,1,186.82,4,2,-12.1,31,basic,40,4,0,-0.3,27,67.4,1,1
cust-03861,Customer 03861,4,660.78,1,2,-14.2,16,premium,9,0,0,-8.3,19,66.1,1,1
cust-03862,Customer 03862,21,922.97,0,3,1.0,31,premium,23,20,0,-6.3,31,52.2,1,1
cust-03863,Customer 03863,56,112.79,3,0,2.2,46,basic,13,19,0,-1.9,29,41.1,0,0
cust-03864,Customer 03864,26,936.16,0,1,12.3,34,premium,18,17,0,22.0,40,49.9,0,0
cust-03865,Customer 03865,35,147.63,1,1,17.3,54,basic,13,14,0,6.3,6,100,2,0
cust-03866,Customer 03866,17,441.84,1,1,18.0,30,standard,11,12,0,17.2,25,68.5,0,0
cust-03867,Customer 03867,36,377.26,4,2,-29.8,47,standard,45,6,15,-28.4,7,48.3,1,1
cust-03868,Customer 03868,28,173.23,1,0,4.6,80,basic,37,5,0,-3.0,70,61.0,0,0
cust-03869,Customer 03869,12,800.68,4,0,26.8,95,premium,10,4,0,27.6,51,100,0,0
cust-03870,Customer 03870,18,223.3,1,0,-34.6,-6,standard,30,3,5,-31.0,48,50.5,0,0
cust-03871,Customer 03871,20,169.83,0,1,8.1,53,basic,12,14,0,14.9,35,41.0,1,1
cust-03872,Customer 03872,8,192.99,4,0,12.1,39,basic,17,8,0,6.3,24,53.2,0,0
cust-03873,Customer 03873,10,139.14,1,0,-15.7,37,basic,34,18,5,-10.7,4,82.6,1,0
cust-03874,Customer 03874,17,119.74,0,0,-1.1,43,basic,14,8,0,-10.4,85,34.7,2,0
cust-03875,Customer 03875,21,1084.23,1,0,-36.3,40,premium,49,19,10,-36.1,17,84.3,2,1
cust-03876,Customer 03876,36,386.14,4,1,30.2,28,standard,19,12,0,33.4,53,47.2,0,1
cust-03877,Customer 03877,44,107.06,0,0,-37.1,33,basic,10,12,0,-51.1,81,62.4,0,0
cust-03878,Customer 03878,4,400.76,0,0,-18.8,76,standard,21,16,0,-16.0,89,70.1,1,0
cust-03879,Customer 03879,22,1032.81,1,0,9.3,42,premium,9,19,0,10.3,43,28.0,1,0
cust-03880,Customer 03880,14,236.31,1,0,15.5,64,standard,10,11,0,2.7,14,77.3,1,0
cust-03881,Customer 03881,15,137.46,7,0,-28.7,36,basic,33,19,15,-24.1,25,58.2,2,1
cust-03882,Customer 03882,50,990.28,0,0,-24.4,59,premium,5,0,0,-32.6,45,52.5,1,0
cust-03883,Customer 03883,15,171.08,0,0,-30.4,39,basic,30,11,0,-15.1,53,7.5,2,1
cust-03884,Customer 03884,12,151.64,0,1,-40.2,60,standard,59,17,0,-47.1,83,61.1,1,1
cust-03885,Customer 03885,1,363.84,2,0,-8.3,83,standard,6,6,0,-19.9,33,64.8,2,0
cust-03886,Customer 03886,15,136.24,3,0,-2.8,93,basic,8,0,0,4.5,20,5,0,0
cust-03887,Customer 03887,24,160.35,1,1,-4.8,70,basic,17,0,10,-18.3,25,64.3,0,0
cust-03888,Customer 03888,2,405.64,1,0,-7.0,22,standard,17,0,0,-21.2,21,52.3,1,0
cust-03889,Customer 03889,22,114.57,0,0,40.1,87,basic,26,22,5,36.8,44,61.8,0,0
cust-03890,Customer 03890,7,480.5,0,1,37.3,85,standard,4,0,5,35.6,25,34.9,0,0
cust-03891,Customer 03891,22,287.24,0,2,-5.1,29,standard,16,25,0,-12.7,48,80.6,0,0
cust-03892,Customer 03892,55,463.19,2,1,6.6,27,standard,6,13,0,5.0,16,77.0,0,0
cust-03893,Customer 03893,23,499.97,8,0,-17.8,13,standard,29,0,10,-18.3,35,66.4,0,0
cust-03894,Customer 03894,60,559.71,1,3,29.6,32,standard,8,0,0,32.4,15,47.9,1,0
cust-03895,Customer 03895,43,266.02,1,0,17.5,30,basic,3,11,5,11.9,10,76.9,1,0
cust-03896,Customer 03896,13,97.92,3,0,-29.7,41,basic,22,4,0,-20.4,21,46.1,0,0
cust-03897,Customer 03897,18,356.31,4,0,-35.5,46,standard,17,27,0,-33.5,6,68.4,0,0
cust-03898,Customer 03898,1,154.83,2,0,-1.9,60,basic,20,1,0,8.1,14,52.2,0,0
cust-03899,Customer 03899,4,389.6,0,0,6.2,64,standard,8,0,0,8.3,46,72.0,1,0
cust-03900,Customer 03900,20,365.54,0,0,-5.2,79,standard,9,24,10,-5.7,90,37.8,0,0
cust-03901,Customer 03901,2,172.39,0,0,41.8,74,basic,20,2,5,45.6,32,57.8,1,0
cust-03902,Customer 03902,12,341.46,0,0,5.2,70,standard,31,14,0,4.7,36,45.5,1,0
cust-03903,Customer 03903,32,156.29,1,0,-2.6,69,basic,26,13,10,-3.0,24,75.9,0,0
cust-03904,Customer 03904,7,129.33,0,1,-24.1,68,basic,6,0,5,-22.6,66,100,0,0
cust-03905,Customer 03905,14,272.12,2,0,37.9,40,standard,33,10,10,39.8,17,62.1,2,0
cust-03906,Customer 03906,50,151.94,4,0,1.0,28,basic,7,8,5,-0.2,16,81.4,0,0
cust-03907,Customer 03907,1,749.48,5,0,24.5,39,premium,15,6,5,30.4,53,56.8,1,0
cust-03908,Customer 03908,21,130.19,2,1,26.7,2,basic,15,2,0,23.6,31,71.3,1,0
cust-03909,Customer 03909,30,1644.12,5,2,11.3,94,premium,48,9,10,12.4,24,51.6,0,0
cust-03910,Customer 03910,63,187.86,2,3,16.5,52,basic,12,15,0,23.2,48,67.9,1,0
cust-03911,Customer 03911,72,167.07,0,2,-43.8,28,basic,48,0,0,-60.5,25,53.7,0,0
cust-03912,Customer 03912,12,348.69,9,0,0.7,5,standard,22,12,0,0.4,65,78.3,1,0
cust-03913,Customer 03913,38,409.3,0,1,44.5,50,standard,6,25,10,42.0,55,100,2,0
cust-03914,Customer 03914,47,199.44,3,0,-28.8,54,basic,31,19,0,-19.3,72,85.5,0,1
cust-03915,Customer 03915,35,760.96,1,1,-43.3,29,premium,15,4,0,-39.3,31,91.7,0,0
cust-03916,Customer 03916,18,245.56,0,0,-20.5,65,basic,9,8,0,-14.0,52,96.2,3,0
cust-03917,Customer 03917,18,987.76,5,1,-6.7,27,premium,7,7,5,-7.5,39,84.7,1,0
cust-03918,Customer 03918,28,554.66,2,2,-49.0,69,standard,25,18,10,-52.3,5,42.5,1,0
cust-03919,Customer 03919,12,288.65,1,1,32.2,46,standard,28,15,0,31.3,59,65.8,0,0
cust-03920,Customer 03920,11,260.74,1,1,-9.0,49,standard,10,12,0,-5.1,8,49.9,2,0
cust-03921,Customer 03921,7,438.42,3,0,-14.3,69,standard,11,0,5,-13.1,39,75.9,0,0
cust-03922,Customer 03922,16,468.27,1,0,-9.2,50,standard,37,2,0,-20.7,11,51.9,0,0
cust-03923,Customer 03923,36,360.03,1,3,-2.5,49,standard,44,12,10,9.8,16,74.2,1,0
cust-03924,Customer 03924,1,371.62,1,2,-1.6,73,standard,9,5,0,6.7,11,45.0,1,0
cust-03925,Customer 03925,28,288.68,4,0,3.4,36,standard,2,17,10,-4.9,12,78.1,0,0
cust-03926,Customer 03926,66,168.69,1,0,-24.2,54,basic,41,0,5,-6.7,38,45.5,2,0
cust-03927,Customer 03927,23,649.44,0,1,5.6,64,premium,8,21,0,5.2,25,44.3,1,0
cust-03928,Customer 03928,30,117.69,1,1,10.6,10,basic,44,5,5,6.3,17,5,1,0
cust-03929,Customer 03929,41,133.9,2,0,42.1,20,basic,3,5,5,44.7,7,70.3,0,0
cust-03930,Customer 03930,72,128.32,1,0,-33.8,30,basic,45,9,0,-31.9,32,100,1,0
cust-03931,Customer 03931,26,480.01,1,0,-27.5,18,standard,25,2,5,-26.3,3,100,0,1
cust-03932,Customer 03932,5,127.15,3,0,37.3,71,basic,45,18,0,47.3,31,14.4,0,0
cust-03933,Customer 03933,15,110.56,1,0,-28.1,68,basic,14,6,10,-36.0,58,68.1,1,0
cust-03934,Customer 03934,22,139.9,6,0,19.5,1,basic,3,17,10,8.1,29,45.2,1,0
cust-03935,Customer 03935,68,676.55,1,1,-21.5,46,premium,30,8,0,-12.3,28,33.0,2,0
cust-03936,Customer 03936,16,917.11,1,0,-12.8,57,premium,27,18,0,-11.2,9,92.7,2,0
cust-03937,Customer 03937,41,80.3,3,0,-14.5,44,basic,13,15,0,-19.1,40,74.3,1,0
cust-03938,Customer 03938,10,162.97,3,0,-17.1,46,basic,14,26,5,-26.7,65,95.4,2,0
cust-03939,Customer 03939,12,552.35,0,0,12.9,19,standard,12,4,15,-2.8,72,80.0,1,0
cust-03940,Customer 03940,24,171.63,0,1,-1.0,52,basic,10,12,0,-3.4,90,28.0,2,1
cust-03941,Customer 03941,23,482.11,0,0,13.4,71,standard,10,23,10,34.8,39,20.7,1,0
cust-03942,Customer 03942,44,1354.84,11,0,-14.0,27,premium,13,12,0,-23.0,7,56.8,3,0
cust-03943,Customer 03943,8,424.4,0,3,12.4,75,standard,9,35,0,17.0,49,39.5,0,0
cust-03944,Customer 03944,25,411.13,1,3,-3.2,33,standard,33,3,0,1.7,50,53.5,0,1
cust-03945,Customer 03945,19,251.12,10,0,16.5,30,basic,11,5,15,19.0,32,43.8,2,0
cust-03946,Customer 03946,13,108.91,0,0,27.8,58,basic,21,0,5,23.6,48,34.4,0,0
cust-03947,Customer 03947,22,588.32,0,0,17.1,45,standard,13,38,0,14.1,25,85.8,0,0
cust-03948,Customer 03948,16,1023.52,2,0,-32.1,35,premium,7,9,0,-30.5,16,22.9,0,0
cust-03949,Customer 03949,15,145.28,2,0,27.3,64,basic,10,23,0,33.5,14,100,2,0
cust-03950,Customer 03950,10,201.62,6,1,36.3,24,basic,17,16,0,32.7,30,76.3,0,0
cust-03951,Customer 03951,8,127.18,0,0,15.0,48,basic,14,6,15,21.6,59,27.8,0,1
cust-03952,Customer 03952,66,542.92,2,1,-9.3,38,standard,45,9,15,-6.2,20,66.1,0,0
cust-03953,Customer 03953,6,347.98,0,0,8.6,82,standard,20,16,0,10.7,37,64.8,0,0
cust-03954,Customer 03954,49,154.38,0,2,-0.7,40,basic,66,8,0,-6.7,52,53.1,1,0
cust-03955,Customer 03955,28,1260.54,4,0,-16.7,80,premium,23,1,10,-16.8,70,33.8,2,0
cust-03956,Customer 03956,30,150.4,0,0,-1.6,55,basic,25,11,10,5.4,29,64.7,2,1
cust-03957,Customer 03957,25,247.08,0,1,-0.3,83,basic,16,30,0,-8.6,73,43.5,3,0
cust-03958,Customer 03958,25,312.93,0,0,4.1,72,standard,18,12,10,10.4,75,70.8,0,0
cust-03959,Customer 03959,10,258.88,0,0,-70,45,standard,50,29,15,-69.9,81,13.5,0,1
cust-03960,Customer 03960,40,92.1,2,1,31.5,36,basic,33,27,0,25.1,14,82.9,1,0
cust-03961,Customer 03961,13,939.06,9,1,5.0,13,premium,8,19,10,11.4,60,52.9,1,0
cust-03962,Customer 03962,10,272.52,2,0,22.2,34,standard,14,0,0,10.6,18,44.7,0,0
cust-03963,Customer 03963,10,1176.37,0,0,22.2,17,premium,12,33,0,20.7,36,72.7,0,0
cust-03964,Customer 03964,28,1256.12,0,0,26.8,78,premium,17,4,0,19.7,72,36.2,0,0
cust-03965,Customer 03965,13,294.5,7,0,-3.8,29,standard,13,8,15,-15.7,67,90.0,1,0
cust-03966,Customer 03966,18,989.65,5,0,-34.8,95,premium,49,0,0,-24.5,10,40.6,1,0
cust-03967,Customer 03967,18,178.25,0,0,17.8,17,basic,7,0,0,17.7,42,82.1,1,0
cust-03968,Customer 03968,14,323.46,0,0,10.9,0,standard,8,21,5,17.8,35,78.1,2,1
cust-03969,Customer 03969,37,1126.82,0,0,-19.9,22,premium,41,5,10,-4.7,54,41.1,0,0
cust-03970,Customer 03970,22,267.98,0,1,10.0,57,standard,24,22,0,15.8,49,98.2,0,0
cust-03971,Customer 03971,9,167.75,8,0,-25.4,78,basic,17,20,0,-24.6,16,79.3,1,0
cust-03972,Customer 03972,4,115.28,0,0,-9.2,95,basic,24,16,0,1.4,35,42.7,0,0
cust-03973,Customer 03973,16,642.35,2,2,-18.0,9,premium,14,14,0,-10.9,12,72.6,0,0
cust-03974,Customer 03974,10,320.17,0,0,-26.2,89,standard,33,0,0,-28.9,76,85.1,1,0
cust-03975,Customer 03975,49,952.19,0,1,2.5,32,premium,36,23,0,-10.5,62,24.2,1,0
cust-03976,Customer 03976,16,103.63,0,0,-36.0,41,basic,22,0,0,-32.4,90,70.7,0,0
cust-03977,Customer 03977,21,1394.29,0,0,3.6,67,premium,11,0,15,7.1,83,48.5,1,0
cust-03978,Customer 03978,16,135.58,3,0,-7.2,69,basic,8,23,10,-5.1,60,42.5,0,0
cust-03979,Customer 03979,54,576.7,4,1,6.6,68,premium,2,3,10,-3.8,23,50.4,1,0
cust-03980,Customer 03980,22,861.13,4,4,10.6,10,premium,12,12,10,13.3,22,23.8,1,1
cust-03981,Customer 03981,8,179.71,1,2,18.6,47,basic,42,0,5,15.0,31,5,0,0
cust-03982,Customer 03982,13,132.23,0,1,-30.0,35,basic,21,15,15,-34.8,27,71.4,0,0
cust-03983,Customer 03983,10,423.41,2,0,15.2,95,standard,10,5,0,21.4,42,33.7,1,0
cust-03984,Customer 03984,31,871.47,1,0,-7.1,36,premium,20,12,20,-15.1,14,46.1,0,0
cust-03985,Customer 03985,22,531.9,0,1,9.2,68,standard,39,10,5,-5.0,44,86.9,1,0
cust-03986,Customer 03986,5,391.89,0,0,22.5,32,standard,22,25,0,39.0,89,46.6,0,0
cust-03987,Customer 03987,47,146.32,0,0,4.0,65,basic,22,15,20,18.0,49,94.1,2,0
cust-03988,Customer 03988,72,509.96,2,0,-25.8,91,standard,37,0,10,-19.5,30,48.3,0,0
cust-03989,Customer 03989,29,288.16,4,0,-27.6,85,standard,69,8,5,-30.7,15,76.2,2,1
cust-03990,Customer 03990,18,199.17,1,2,-15.3,3,basic,4,0,10,-10.0,27,27.2,1,1
cust-03991,Customer 03991,18,397.15,1,1,2.2,38,standard,5,16,5,0.2,30,75.1,0,0
cust-03992,Customer 03992,31,934.3,0,0,10.3,55,premium,21,21,0,-5.6,69,29.8,0,0
cust-03993,Customer 03993,7,159.8,5,0,3.0,91,basic,21,1,0,-8.7,5,63.2,0,0
cust-03994,Customer 03994,16,123.1,1,0,-32.2,48,basic,26,18,15,-31.0,19,100,2,1
cust-03995,Customer 03995,25,100.22,1,0,16.6,40,basic,24,0,10,6.6,47,100,3,0
cust-03996,Customer 03996,38,153.35,0,1,-6.3,30,basic,20,23,0,5.6,66,55.4,0,0
cust-03997,Customer 03997,9,107.83,4,0,-13.4,12,basic,8,3,15,-11.3,23,77.1,0,0
cust-03998,Customer 03998,35,304.15,1,0,-12.8,64,standard,18,5,0,-15.3,20,30.6,0,0
cust-03999,Customer 03999,23,173.33,4,1,6.5,39,basic,22,21,0,-13.6,12,53.0,2,0
cust-04000,Customer 04000,22,1042.22,0,0,16.4,70,premium,25,0,0,15.3,28,27.3,2,0
cust-04001,Customer 04001,10,481.54,6,3,-5.6,17,standard,20,6,10,4.6,13,100,0,1
cust-04002,Customer 04002,14,360.41,0,0,28.1,16,standard,15,13,0,25.3,58,57.4,0,0
cust-04003,Customer 04003,40,637.29,0,1,17.0,69,standard,25,14,10,11.7,70,87.9,1,0
cust-04004,Customer 04004,8,430.68,5,1,6.9,92,standard,18,3,5,5.8,59,42.1,2,1
cust-04005,Customer 04005,27,1117.6,1,0,40.6,37,premium,15,5,0,24.1,7,53.4,2,0
cust-04006,Customer 04006,50,953.04,1,3,-12.3,28,premium,48,0,0,-15.3,3,85.6,2,1
cust-04007,Customer 04007,18,139.46,0,0,-25.2,9,basic,12,4,0,-20.8,55,42.9,1,0
cust-04008,Customer 04008,16,160.04,0,0,-30.8,55,basic,41,8,0,-24.7,31,64.2,0,0
cust-04009,Customer 04009,30,1166.92,3,0,-32.0,36,premium,29,0,15,-30.8,10,69.2,0,0
cust-04010,Customer 04010,6,181.1,0,0,11.3,65,basic,15,2,0,4.7,74,58.3,1,0
cust-04011,Customer 04011,5,1064.81,0,1,13.7,43,premium,4,6,0,8.8,64,82.5,0,0
cust-04012,Customer 04012,20,170.82,0,0,45,27,basic,10,9,0,46.2,84,43.4,1,0
cust-04013,Customer 04013,9,173.64,2,0,-21.9,44,basic,32,8,5,-13.4,9,64.4,0,0
cust-04014,Customer 04014,27,196.21,0,0,-41.6,49,basic,29,0,0,-44.8,72,20.9,1,0
cust-04015,Customer 04015,27,1380.63,6,1,-7.5,44,premium,18,6,5,-11.9,24,54.4,1,0
cust-04016,Customer 04016,11,1328.8,0,0,-8.9,66,premium,19,5,0,-6.0,68,45.3,1,0
cust-04017,Customer 04017,29,267.57,3,0,12.0,67,basic,7,25,0,6.7,33,35.0,0,0
cust-04018,Customer 04018,14,124.46,2,1,-19.7,9,basic,3,14,5,-34.6,16,78.9,0,0
cust-04019,Customer 04019,23,1275.29,3,0,-14.7,41,premium,36,9,0,-23.1,22,54.9,3,1
cust-04020,Customer 04020,48,154.28,0,2,2.5,62,basic,3,19,0,5.8,42,58.2,1,0
cust-04021,Customer 04021,10,479.88,0,1,-32.3,39,standard,17,15,0,-45.8,80,62.8,1,0
cust-04022,Customer 04022,28,236.54,1,0,28.1,42,basic,19,2,0,32.1,14,57.4,1,0
cust-04023,Customer 04023,16,1145.26,6,0,-37.2,19,premium,8,5,10,-38.8,48,35.4,2,1
cust-04024,Customer 04024,17,412.99,0,0,-19.7,15,standard,13,0,5,-21.7,78,51.2,1,0
cust-04025,Customer 04025,21,239.35,0,2,10.8,38,standard,21,20,0,10.5,50,5,1,1
cust-04026,Customer 04026,44,174.67,0,0,-27.3,95,basic,26,9,5,-24.8,53,5.8,0,0
cust-04027,Customer 04027,17,295.99,2,1,-16.8,29,standard,36,20,0,-14.4,27,34.9,0,1
cust-04028,Customer 04028,15,111.87,0,0,-7.5,44,basic,29,8,10,-9.5,37,34.7,1,0
cust-04029,Customer 04029,41,154.73,1,0,1.8,95,basic,25,18,0,-15.0,18,88.8,0,0
cust-04030,Customer 04030,5,164.81,5,0,1.6,34,basic,29,3,10,0.6,40,65.1,0,0
cust-04031,Customer 04031,5,562.7,2,1,-32.2,62,standard,23,21,0,-26.3,40,53.9,3,1
cust-04032,Customer 04032,72,1865.62,0,0,-27.2,81,premium,33,9,5,-23.0,52,50.2,0,0
cust-04033,Customer 04033,57,1298.64,3,0,-7.8,59,premium,17,6,0,-7.6,65,55.4,0,0
cust-04034,Customer 04034,35,152.21,6,0,-23.4,51,basic,16,15,0,-22.8,17,42.2,1,0
cust-04035,Customer 04035,58,234.08,1,1,29.2,43,basic,7,12,0,23.1,27,81.9,0,0
cust-04036,Customer 04036,36,109.19,1,0,-3.8,63,basic,39,14,0,0.6,37,37.5,0,0
cust-04037,Customer 04037,48,871.01,3,0,-1.9,12,premium,27,11,0,6.0,90,78.6,2,0
cust-04038,Customer 04038,13,551.37,0,0,-32.6,33,standard,12,24,0,-21.3,71,82.4,1,1
cust-04039,Customer 04039,16,671.46,1,1,-9.6,50,premium,46,8,0,-7.7,26,46.8,2,0
cust-04040,Customer 04040,44,136.48,1,0,-5.5,67,basic,12,28,0,-14.9,18,70.5,2,0
cust-04041,Customer 04041,40,191.35,0,0,4.1,95,basic,27,15,5,-2.4,27,94.3,0,0
cust-04042,Customer 04042,21,309.23,0,0,-18.7,82,standard,19,13,10,-27.8,33,100,1,0
cust-04043,Customer 04043,38,212.21,2,1,-12.2,51,basic,4,13,0,-7.6,23,53.0,0,0
cust-04044,Customer 04044,22,1127.07,0,0,27.3,65,premium,47,9,0,40.1,61,45.1,0,0
cust-04045,Customer 04045,6,122.38,2,0,16.9,18,basic,14,0,0,12.7,11,81.8,0,0
cust-04046,Customer 04046,15,158.15,0,0,-52.3,36,basic,46,7,5,-57.0,26,80.3,0,1
cust-04047,Customer 04047,23,85.88,3,0,14.3,39,basic,8,14,0,27.5,5,100,0,0
cust-04048,Customer 04048,17,158.52,1,0,-26.8,50,basic,51,0,0,-21.3,17,41.3,0,0
cust-04049,Customer 04049,12,173.3,1,0,-0.8,88,basic,25,8,0,3.6,16,74.3,1,0
cust-04050,Customer 04050,22,231.8,0,0,5.1,24,basic,28,7,0,5.7,60,68.3,0,0
cust-04051,Customer 04051,8,303.73,0,0,35.7,26,standard,22,11,0,33.0,65,50.1,1,0
cust-04052,Customer 04052,25,232.17,0,0,-27.3,9,basic,16,21,5,-33.9,80,40.9,1,1
cust-04053,Customer 04053,19,344.0,1,0,32.5,75,standard,16,13,10,34.8,90,57.8,0,0
cust-04054,Customer 04054,34,148.48,0,1,-24.4,50,basic,25,0,0,-17.3,30,48.3,1,0
cust-04055,Customer 04055,24,434.95,1,0,4.2,24,standard,7,35,5,10.6,30,100,0,0
cust-04056,Customer 04056,15,212.82,0,1,39.9,68,basic,27,0,0,38.2,30,36.3,1,0
cust-04057,Customer 04057,16,286.37,2,0,-38.1,20,standard,20,23,0,-28.1,21,69.0,0,1
cust-04058,Customer 04058,26,1552.9,3,0,17.8,67,premium,26,11,5,30.3,10,63.8,1,0
cust-04059,Customer 04059,46,198.73,5,1,-5.2,43,basic,7,16,0,-3.3,90,83.3,3,0
cust-04060,Customer 04060,13,85.4,0,0,16.1,95,basic,6,8,10,21.5,50,93.4,1,0
cust-04061,Customer 04061,2,699.84,1,0,4.1,43,standard,27,0,10,15.1,18,48.1,0,0
cust-04062,Customer 04062,9,174.94,1,0,21.5,61,basic,17,6,5,30.0,24,90.1,1,0
cust-04063,Customer 04063,48,133.98,3,0,-10.4,-1,basic,18,18,5,-5.1,14,47.7,0,0
cust-04064,Customer 04064,60,344.8,12,0,-16.9,26,standard,64,25,0,-10.1,15,74.5,2,1
cust-04065,Customer 04065,8,212.74,0,0,9.4,41,basic,67,5,0,15.0,57,58.7,0,0
cust-04066,Customer 04066,43,395.87,0,1,-7.8,22,premium,5,4,5,-25.2,78,42.2,3,0
cust-04067,Customer 04067,24,74.35,1,2,15.8,69,basic,25,18,0,19.2,40,53.1,0,0
cust-04068,Customer 04068,15,820.88,3,0,-2.1,70,premium,6,13,5,-24.9,13,52.7,0,0
cust-04069,Customer 04069,18,350.43,1,0,14.8,66,standard,14,7,10,9.3,54,80.7,1,0
cust-04070,Customer 04070,30,342.31,4,1,8.3,41,standard,16,27,0,5.2,30,83.7,1,0
cust-04071,Customer 04071,19,192.58,4,2,-17.1,78,basic,60,4,0,-18.5,19,35.1,2,1
cust-04072,Customer 04072,61,680.4,1,1,16.1,16,premium,7,3,5,18.1,31,55.0,2,0
cust-04073,Customer 04073,1,281.16,0,0,-4.0,48,basic,12,22,0,-7.8,25,34.4,0,0
cust-04074,Customer 04074,14,1095.87,2,0,1.4,64,premium,17,0,10,-0.3,18,45.9,3,0
cust-04075,Customer 04075,29,197.27,2,0,21.4,56,basic,5,5,0,18.1,40,36.3,0,0
cust-04076,Customer 04076,15,1123.49,1,1,-21.3,52,premium,23,4,10,-26.2,42,45.2,2,0
cust-04077,Customer 04077,44,120.09,4,0,-17.1,45,basic,25,7,0,-8.6,36,64.3,1,0
cust-04078,Customer 04078,40,335.48,4,1,24.6,49,standard,37,27,0,18.1,23,56.1,2,0
cust-04079,Customer 04079,38,681.1,4,0,23.9,21,standard,5,5,10,11.9,12,16.4,0,0
cust-04080,Customer 04080,23,1419.58,1,0,-24.8,41,premium,27,0,0,-36.3,31,89.5,0,0
cust-04081,Customer 04081,26,474.27,0,1,12.5,32,standard,31,6,0,21.8,41,78.1,0,0
cust-04082,Customer 04082,30,724.75,3,2,36.1,70,premium,17,0,10,35.6,11,62.5,2,0
cust-04083,Customer 04083,14,375.02,9,1,39.0,82,standard,25,21,0,31.7,30,45.5,1,0
cust-04084,Customer 04084,24,914.92,0,0,6.9,59,premium,9,3,0,12.3,47,76.1,1,0
cust-04085,Customer 04085,39,98.87,2,0,-6.8,52,basic,12,0,0,0.7,39,60.6,0,0
cust-04086,Customer 04086,16,181.33,1,2,13.2,74,basic,11,13,0,8.6,15,42.6,0,0
cust-04087,Customer 04087,27,440.92,1,1,-26.1,46,standard,9,19,0,-22.2,32,50.1,2,0
cust-04088,Customer 04088,4,312.37,5,0,-6.4,50,standard,14,22,10,-7.0,11,44.3,0,0
cust-04089,Customer 04089,54,470.15,1,0,-5.8,57,standard,30,23,15,-18.9,44,47.9,2,0
cust-04090,Customer 04090,2,88.99,5,0,17.4,31,basic,12,20,5,6.4,55,77.4,0,0
cust-04091,Customer 04091,57,158.37,2,0,-20.0,74,basic,12,0,5,-14.3,90,72.8,0,0
cust-04092,Customer 04092,9,177.8,1,0,45,63,basic,8,20,0,46.3,28,36.9,0,0
cust-04093,Customer 04093,31,352.4,3,0,-48.5,69,standard,30,11,10,-47.6,79,86.0,0,0
cust-04094,Customer 04094,66,125.76,0,0,-12.4,71,basic,22,21,0,-9.3,33,68.3,0,0
cust-04095,Customer 04095,10,170.74,1,0,4.2,37,basic,20,2,5,1.2,4,61.7,2,0
cust-04096,Customer 04096,11,146.74,0,0,5.2,25,basic,23,14,0,5.8,81,61.3,0,0
cust-04097,Customer 04097,16,1381.01,1,3,30.5,58,premium,7,25,5,23.8,11,82.2,2,0
cust-04098,Customer 04098,31,221.72,0,2,26.4,23,standard,14,15,0,35.9,53,33.4,1,0
cust-04099,Customer 04099,7,374.95,2,0,-44.8,82,standard,38,14,0,-44.8,19,28.4,2,0
cust-04100,Customer 04100,26,237.91,3,1,0.7,95,basic,6,12,15,1.6,30,89.8,2,0
cust-04101,Customer 04101,29,129.65,3,0,-30.8,18,basic,33,29,10,-42.6,39,91.9,1,0
cust-04102,Customer 04102,20,429.8,1,0,-34.1,52,standard,36,12,15,-38.6,9,62.6,0,1
cust-04103,Customer 04103,29,553.47,0,0,8.1,95,standard,18,15,0,-3.4,29,36.1,2,0
cust-04104,Customer 04104,9,324.07,3,0,-20.6,45,standard,10,20,0,-21.7,15,37.0,1,0
cust-04105,Customer 04105,12,179.81,0,0,-9.4,81,basic,31,16,0,-20.2,48,29.5,1,0
cust-04106,Customer 04106,3,470.53,2,0,4.4,86,standard,1,6,0,10.3,4,94.7,2,0
cust-04107,Customer 04107,27,351.14,2,0,-48.7,74,standard,17,0,5,-43.3,18,21.1,2,0
cust-04108,Customer 04108,19,309.22,0,1,33.2,63,standard,7,6,0,30.2,51,56.6,2,0
cust-04109,Customer 04109,6,507.87,1,0,-47.8,30,standard,19,33,0,-53.8,24,41.5,0,0
cust-04110,Customer 04110,16,184.17,1,0,-29.2,64,basic,45,25,5,-24.1,13,24.3,2,0
cust-04111,Customer 04111,32,181.01,2,3,45,41,basic,10,0,0,47.9,15,80.6,0,0
cust-04112,Customer 04112,16,201.49,0,0,27.3,85,basic,1,5,0,16.7,85,19.7,0,0
cust-04113,Customer 04113,13,479.03,0,0,6.6,50,standard,13,5,0,5.5,57,67.1,0,0
cust-04114,Customer 04114,11,162.47,1,0,18.0,95,basic,9,9,10,17.9,21,85.6,2,0
cust-04115,Customer 04115,13,125.78,2,1,-6.9,44,basic,13,22,0,3.6,20,45.4,0,0
cust-04116,Customer 04116,34,151.93,1,0,20.8,42,basic,43,23,5,18.6,19,51.4,3,0
cust-04117,Customer 04117,21,858.07,0,2,14.1,30,premium,9,12,15,19.7,68,44.2,0,0
cust-04118,Customer 04118,24,1079.54,0,1,19.7,77,premium,3,2,0,25.2,45,70.6,2,0
cust-04119,Customer 04119,9,237.34,2,1,5.7,53,basic,28,11,0,2.6,20,54.3,0,0
cust-04120,Customer 04120,5,182.96,6,0,18.9,52,basic,7,9,0,13.7,90,75.3,0,0
